title,link,opening_date,deadline_date,description,ods_classification,site,type
Convocatoria 1,https://regalias.minambiente.gov.co/invitacion-para-la-presentacion-de-proyectos-dirigido-a-la-region-del-catatumbo-municipios-del-area-metropolitana-de-cucuta-y-los-municipios-de-rio-de-oro-y-gonzalez/,,,"Invitación para la presentación de proyectos dirigido a la región del Catatumbo, municipios del área metropolitana de Cúcuta y los municipios de Río de Oro y González",unknown,MinAmbiente,Regalías
